work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,residencia_iso3
2024.0,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,50000,USD,50000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,128000,USD,128000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,117000,USD,117000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,111500,USD,111500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,76500,USD,76500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,279400,USD,279400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,248920,USD,248920,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,314000,USD,314000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,253000,USD,253000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,185586,USD,185586,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,304000,USD,304000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,244000,USD,244000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,209000,USD,209000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,208800,USD,208800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121586,USD,121586,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,76115,USD,76115,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,288400,USD,288400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,156200,USD,156200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,82400,USD,82400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,147400,USD,147400,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,60900,USD,60900,US,100,US,M,USA
2024.0,EN,FT,Data Engineer,53100,USD,53100,US,100,US,M,USA
2024.0,EN,FT,Data Engineer,31900,USD,31900,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,117000,USD,117000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,207000,USD,207000,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,138000,USD,138000,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,175888,USD,175888,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,125634,USD,125634,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,184920,USD,184920,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149469,USD,149469,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149750,USD,149750,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,84500,USD,84500,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,158000,USD,158000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,158000,USD,158000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,158000,USD,158000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,186000,USD,186000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,194500,USD,194500,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,141500,USD,141500,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,244000,USD,244000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,159000,USD,159000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,208800,USD,208800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,188748,USD,188748,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,208800,USD,208800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149750,USD,149750,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,84500,USD,84500,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,149076,USD,149076,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,82365,USD,82365,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,198000,USD,198000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,132000,USD,132000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,113000,USD,113000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,113000,USD,113000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,86000,USD,86000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,191180,USD,191180,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,142516,USD,142516,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,233200,USD,233200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,143500,USD,143500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,179101,USD,179101,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,105353,USD,105353,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,233000,USD,233000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,250200,USD,250200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,117200,USD,117200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,266875,USD,266875,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,128250,USD,128250,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,138000,USD,138000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,86000,USD,86000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,282500,USD,282500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,188000,USD,188000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,98000,USD,98000,US,100,US,M,USA
2023.0,MI,CT,Data Engineer,42000,USD,42000,IN,100,US,M,IND
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,195903,USD,195903,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,160284,USD,160284,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,109000,USD,109000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,134000,USD,134000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,79000,USD,79000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,185000,USD,185000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,168854,USD,168854,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,161500,USD,161500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,138200,USD,138200,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,110400,USD,110400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,87900,USD,87900,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,144000,USD,144000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,220000,USD,220000,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,176000,USD,176000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,162500,USD,162500,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,60000,EUR,66666,PT,100,PT,M,PRT
2024.0,MI,FT,Data Engineer,45000,EUR,50000,PT,100,PT,M,PRT
2024.0,MI,FT,Data Engineer,74250,USD,74250,AR,100,AR,M,ARG
2024.0,MI,FT,Data Engineer,70000,USD,70000,AR,100,AR,M,ARG
2024.0,MI,FT,Data Engineer,256500,USD,256500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,170700,USD,170700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,216466,USD,216466,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,211164,USD,211164,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,325270,USD,325270,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,299003,USD,299003,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,188500,USD,188500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,254000,USD,254000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,159000,USD,159000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,194600,USD,194600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,116200,USD,116200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,120000,USD,120000,UA,0,UA,M,UKR
2024.0,SE,FT,Data Engineer,60000,USD,60000,UA,0,UA,M,UKR
2024.0,SE,FT,Data Engineer,257900,USD,257900,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,155200,USD,155200,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,279400,USD,279400,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,236474,USD,236474,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,394000,USD,394000,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,352000,USD,352000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,139800,USD,139800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,133250,USD,133250,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,118250,USD,118250,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,213000,USD,213000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,177000,USD,177000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,178090,USD,178090,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,81978,USD,81978,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,123200,USD,123200,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,256500,USD,256500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,170700,USD,170700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,111500,USD,111500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,220800,USD,220800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,124800,USD,124800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,180393,USD,180393,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,60000,GBP,75000,GB,100,GB,M,GBR
2024.0,SE,FT,Data Engineer,40000,GBP,50000,GB,100,GB,M,GBR
2024.0,MI,FT,Data Engineer,148000,USD,148000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,128000,USD,128000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,113000,USD,113000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,152000,USD,152000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,324000,USD,324000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,159000,USD,159000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,100000,USD,100000,CA,0,CA,M,CAN
2024.0,EX,FT,Data Engineer,50000,USD,50000,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,225197,USD,225197,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,215197,USD,215197,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,206000,USD,206000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,266482,USD,266482,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,166551,USD,166551,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137930,USD,137930,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,74270,USD,74270,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,218500,USD,218500,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,210662,USD,210662,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,196900,USD,196900,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,174271,USD,174271,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,153000,USD,153000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,320000,USD,320000,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,215000,USD,215000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,154400,USD,154400,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,123520,USD,123520,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,341000,USD,341000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,228800,USD,228800,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,243300,USD,243300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,131500,USD,131500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,219650,USD,219650,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,136000,USD,136000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,198600,USD,198600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,94300,USD,94300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,196900,USD,196900,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,196052,USD,196052,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,205380,USD,205380,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,128656,USD,128656,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,103330,USD,103330,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149000,USD,149000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,108000,USD,108000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,171210,USD,171210,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,92190,USD,92190,CA,0,CA,M,CAN
2024.0,EN,FT,Data Engineer,101520,USD,101520,US,100,US,M,USA
2024.0,EN,FT,Data Engineer,45864,USD,45864,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121586,USD,121586,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,76115,USD,76115,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,117000,USD,117000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,185000,USD,185000,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,81000,USD,81000,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,198000,USD,198000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,85000,USD,85000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,320850,USD,320850,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,222700,USD,222700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,238600,USD,238600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,77100,USD,77100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,281000,USD,281000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,215000,USD,215000,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,173000,USD,173000,CA,100,CA,M,CAN
2024.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,350000,USD,350000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149702,USD,149702,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,106930,USD,106930,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,127100,USD,127100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,101681,USD,101681,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137500,USD,137500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
